sector,business_vintage_months,monthly_upi_inflow,monthly_upi_outflow,upi_transaction_count,avg_transaction_value,upi_inflow_growth_rate,cash_flow_volatility,avg_bank_balance,gst_monthly_turnover,gst_filing_regularity,gst_late_filings_count,digital_invoice_count_monthly,on_time_payment_ratio,bounced_payment_count,existing_loan_emi_ratio,financial_health_score,risk_category
textile_apparel,15,125981.43,62938.86,362,347.86,-4.97,0.0513,33978.47,136661.84,0.604,2,128,0.6745,3,0.352,52.61,Medium Risk
textile_apparel,21,94294.84,83497.95,981,96.06,-1.31,0.2257,20420.51,107568.67,0.9838,0,269,0.9316,0,0.1724,68.69,Medium Risk
pharmacy_medical,19,75920.14,47913.24,562,134.97,14.49,0.2962,4842.21,78592.47,0.7692,1,189,0.7348,1,0.447,54.44,Medium Risk
pharmacy_medical,20,175438.35,126668.85,878,199.73,0.38,0.4121,19048.46,188683.95,0.8585,0,278,0.7631,0,0.2676,61.29,Medium Risk
wholesale_trade,23,43328.85,26539.83,228,189.45,17.81,0.0959,11386.02,44614.32,0.6327,2,65,0.6942,3,0.0583,60.71,Medium Risk
textile_apparel,29,46459.71,41471.81,184,251.44,-15.49,0.3266,2822.66,46384.71,0.7161,1,67,0.4203,4,0.1654,49.16,Medium Risk
electronics_repair,61,26248.36,18466.8,103,253.84,-16.54,0.2461,6382.38,22757.23,0.717,4,21,0.8575,1,0.0433,66.26,Medium Risk
manufacturing_small,17,47528.99,37953.15,130,363.42,-4.04,0.1242,3714.05,51843.95,0.45,3,48,0.831,3,0.605,44.58,High Risk
manufacturing_small,74,43010.75,35661.34,223,192.44,-1.36,0.0932,9919.96,39557.01,0.6109,1,66,0.9506,1,0.0892,73.98,Low Risk
services_professional,14,184551.15,170885.35,1786,103.32,-20.28,0.0485,47627.49,185717.4,0.761,1,485,0.9387,0,0.0331,68.55,Medium Risk
manufacturing_small,57,71312.13,52145.87,93,763.67,-1.26,0.1703,5844.92,80551.9,0.7567,1,32,0.5782,1,0.164,70.34,Low Risk
textile_apparel,54,146237.71,125980.02,228,641.32,6.95,0.5296,8200.0,135368.02,0.7574,2,65,0.8644,0,0.1717,68.98,Medium Risk
grocery_retail,66,50711.27,32528.94,134,378.29,8.33,0.2658,2680.13,43928.74,0.4814,2,37,0.7075,1,0.5173,51.1,Medium Risk
pharmacy_medical,51,24687.58,16785.96,59,415.21,-8.34,0.4062,5861.66,24163.08,0.8497,1,14,0.7752,1,0.3296,65.0,Medium Risk
manufacturing_small,44,117986.17,82645.95,313,376.53,3.51,0.2163,16804.58,90495.48,0.8445,1,105,0.7723,1,0.4518,61.59,Medium Risk
restaurant_food,137,13273.37,12393.11,7,1659.45,-9.72,0.1048,2256.6,12635.54,0.7235,3,2,0.8306,3,0.1662,63.36,Medium Risk
restaurant_food,24,281914.55,144898.86,455,619.09,-5.22,0.2621,96212.2,314042.69,0.4484,3,145,0.5909,4,0.1011,49.34,Medium Risk
textile_apparel,45,100171.02,76428.99,314,318.87,7.22,0.2182,6977.08,114462.3,0.8913,0,96,0.819,1,0.3976,65.62,Medium Risk
restaurant_food,34,168654.48,133704.75,1197,140.82,2.41,0.1744,26538.36,178376.64,0.6804,6,331,0.6222,3,0.096,62.94,Medium Risk
grocery_retail,15,16383.43,9679.79,52,313.48,-19.09,0.3254,5080.87,17403.18,0.8245,0,23,0.9508,2,0.3397,57.97,Medium Risk
restaurant_food,24,221543.43,116071.83,545,406.1,5.18,0.2037,26622.18,180810.49,0.6239,3,167,0.5973,1,0.1819,60.04,Medium Risk
grocery_retail,72,44193.43,46856.9,98,447.29,-6.03,0.1873,5483.04,35836.16,0.5103,1,31,0.8433,1,0.4263,53.38,Medium Risk
electronics_repair,5,106571.51,68260.52,660,161.33,11.24,0.1485,18968.25,119570.9,0.8104,2,196,0.8287,0,0.3563,59.54,Medium Risk
grocery_retail,27,367206.46,200932.61,1581,232.13,-37.55,0.2909,56040.3,345378.17,0.7343,0,478,0.7883,0,0.3098,67.14,Medium Risk
wholesale_trade,139,35666.59,20865.87,58,606.45,1.16,0.2419,3907.82,27209.19,0.9362,1,15,0.8351,1,0.4391,61.61,Medium Risk
wholesale_trade,18,93166.42,75720.7,1018,91.47,3.53,0.02,26559.56,78832.23,0.7592,3,276,0.7236,1,0.0555,59.03,Medium Risk
electronics_repair,82,70572.48,57060.21,174,404.15,11.1,0.1795,3851.65,47738.85,0.6111,0,55,0.8696,1,0.4827,71.17,Low Risk
restaurant_food,25,228699.31,170798.09,599,381.26,0.17,0.1132,24383.68,210203.44,0.771,2,200,0.7765,1,0.0674,70.53,Low Risk
manufacturing_small,57,147056.11,134250.34,134,1090.72,3.19,0.0597,43066.85,93774.28,0.8068,0,46,0.7309,1,0.1605,70.9,Low Risk
restaurant_food,58,16634.92,14820.15,42,392.07,26.51,0.1996,1817.65,16144.21,0.9082,1,9,0.7083,3,0.3311,68.05,Medium Risk
restaurant_food,72,24429.06,16825.73,80,302.17,-0.33,0.1082,4910.78,15340.08,0.8996,2,23,0.5909,3,0.3761,56.07,Medium Risk
restaurant_food,47,80473.81,69888.52,380,211.42,-14.83,0.08,17957.81,78438.24,0.5596,3,110,0.773,1,0.4066,59.92,Medium Risk
grocery_retail,4,210702.44,149397.13,523,402.62,-5.95,0.2943,31677.85,172636.21,0.9426,0,168,0.6364,1,0.3243,62.08,Medium Risk
grocery_retail,22,90601.92,65241.09,142,636.79,-18.03,0.1379,18004.63,64229.03,0.6753,0,43,0.7866,1,0.1457,68.15,Medium Risk
pharmacy_medical,68,63362.37,56170.76,220,287.6,10.1,0.0499,13779.02,50894.73,0.779,0,71,0.7531,3,0.3445,68.2,Medium Risk
grocery_retail,31,144732.61,86249.99,238,607.22,-23.94,0.0349,9079.43,100260.66,0.9809,0,69,0.7513,0,0.2138,75.61,Low Risk
grocery_retail,70,49695.29,39256.31,192,258.17,-11.38,0.1942,7643.44,40558.05,0.5328,3,52,0.7026,2,0.0148,65.73,Medium Risk
wholesale_trade,32,153179.06,119154.95,245,625.01,1.24,0.0718,39738.06,96070.09,0.8891,2,58,0.477,2,0.1327,61.98,Medium Risk
wholesale_trade,35,112455.07,108470.96,558,201.4,-13.65,0.1214,20531.44,122017.32,0.7926,1,153,0.7169,0,0.2583,67.62,Medium Risk
services_professional,57,79777.99,57545.92,84,938.77,1.82,0.1487,21079.05,52535.62,0.7964,2,22,0.6848,3,0.4779,56.85,Medium Risk
manufacturing_small,10,406448.14,223347.97,530,766.14,-19.27,0.1357,124332.03,417391.22,0.7228,4,152,0.9354,0,0.093,66.19,Medium Risk
restaurant_food,27,341609.99,227471.96,354,963.32,-3.14,0.0825,63410.58,212200.5,0.8342,1,111,0.7824,0,0.162,72.05,Low Risk
wholesale_trade,33,74870.22,39862.99,318,235.18,-4.67,0.2787,24084.11,67606.25,0.7925,2,102,0.458,1,0.1653,60.14,Medium Risk
services_professional,25,57364.1,49920.36,53,1075.24,-6.64,0.0762,9270.5,61337.57,0.8089,1,20,0.8144,0,0.177,64.16,Medium Risk
grocery_retail,35,116531.47,108516.69,395,294.89,-1.3,0.277,31338.2,103573.76,0.8687,1,120,0.5449,2,0.2081,66.89,Medium Risk
wholesale_trade,39,176456.55,98643.08,693,254.62,21.52,0.2847,29250.35,148093.14,0.6193,0,195,0.6728,3,0.2984,61.18,Medium Risk
manufacturing_small,44,137899.99,105552.03,187,735.45,-8.73,0.0627,41762.27,95684.26,0.7291,2,41,0.6675,2,0.0958,67.57,Medium Risk
manufacturing_small,24,49362.42,37562.02,42,1154.38,-12.01,0.075,6750.73,37308.26,0.5403,3,15,0.7404,0,0.4984,45.15,Medium Risk
services_professional,72,112188.76,44875.5,742,151.07,8.27,0.6294,15466.85,83087.51,0.9761,0,216,0.8418,1,0.1265,67.55,Medium Risk
textile_apparel,18,56884.28,48953.21,139,408.16,-7.23,0.0609,11340.45,43570.99,0.7909,2,46,0.746,0,0.4725,56.15,Medium Risk
pharmacy_medical,25,31794.89,16874.34,107,295.73,-3.13,0.1953,9820.59,28193.97,0.5856,1,34,0.4588,0,0.1883,60.03,Medium Risk
electronics_repair,32,23808.2,24236.96,65,363.43,6.61,0.1369,1572.0,24441.82,0.9056,1,11,0.5748,3,0.2263,60.29,Medium Risk
grocery_retail,61,81731.42,68245.77,145,562.5,-3.75,0.238,13613.87,86811.24,0.86,3,51,0.905,0,0.1161,70.32,Low Risk
manufacturing_small,27,354791.66,210949.29,493,719.52,37.53,0.189,46999.91,215684.32,0.8755,1,153,0.8599,0,0.1611,78.41,Low Risk
restaurant_food,51,14582.43,12279.54,60,241.81,9.37,0.4961,1654.51,8791.93,0.8916,0,17,0.3812,2,0.1846,39.05,High Risk
restaurant_food,61,54583.08,38514.05,223,244.11,-3.89,0.1904,11724.78,44515.05,0.8655,1,81,0.5226,3,0.2851,54.87,Medium Risk
wholesale_trade,24,70440.32,42491.57,560,125.73,20.79,0.1113,15083.67,73275.06,0.8897,3,155,0.8508,2,0.5294,65.96,Medium Risk
textile_apparel,37,10270.91,6157.19,18,557.96,13.23,0.1756,804.91,8322.82,0.7256,0,7,0.7458,1,0.1296,58.88,Medium Risk
grocery_retail,60,257571.83,153100.03,849,303.27,6.92,0.0792,74504.26,281097.04,0.8723,1,247,0.8716,1,0.1272,75.3,Low Risk
wholesale_trade,41,105507.92,74246.32,69,1507.35,16.7,0.2657,30093.46,71725.79,0.6108,0,24,0.5659,4,0.4552,49.73,Medium Risk
services_professional,83,151967.91,124918.33,271,560.28,1.16,0.122,15190.79,149246.37,0.7423,2,60,0.542,0,0.17,66.75,Medium Risk
wholesale_trade,35,10269.55,7401.29,19,522.49,17.14,0.1371,1333.36,6246.69,0.961,0,7,0.8468,0,0.0936,71.73,Low Risk
pharmacy_medical,37,92914.72,61540.91,159,582.52,3.28,0.3019,22936.91,62809.58,0.4121,2,41,0.7795,2,0.4789,47.36,Medium Risk
manufacturing_small,24,127359.56,93034.47,124,1027.09,15.31,0.1754,25193.66,109207.35,0.8064,0,40,0.9046,0,0.4723,61.16,Medium Risk
manufacturing_small,37,51240.87,38582.84,89,572.66,19.06,0.1261,16213.54,36776.96,0.7882,2,31,0.6756,4,0.1252,54.5,Medium Risk
manufacturing_small,19,39917.83,27497.16,199,200.26,20.25,0.5605,12104.85,32228.99,0.3334,5,75,0.8938,1,0.4968,37.33,High Risk
manufacturing_small,45,30380.52,16052.35,144,210.34,-0.06,0.2391,9222.61,25107.75,0.9412,0,45,0.7116,3,0.2282,67.28,Medium Risk
grocery_retail,19,548683.74,369776.04,3726,147.23,-0.52,0.2226,54968.51,454675.38,0.8942,3,1060,0.7627,2,0.1559,65.59,Medium Risk
grocery_retail,32,116050.48,63822.35,1488,77.98,8.88,0.5954,22674.67,120973.82,0.6806,1,431,0.8962,2,0.2567,65.32,Medium Risk
electronics_repair,67,21286.85,14718.23,41,513.09,9.85,0.3042,6633.37,14257.8,0.7667,0,11,0.8336,0,0.0576,71.43,Low Risk
services_professional,19,219479.82,117751.4,1057,207.45,3.27,0.02,30740.03,151262.55,0.8763,2,312,0.7655,0,0.3308,66.96,Medium Risk
services_professional,19,20492.19,11414.22,101,202.85,-2.16,0.0211,6297.56,21692.73,0.6598,2,28,0.8934,0,0.3862,50.82,Medium Risk
textile_apparel,38,107375.18,71044.55,444,241.48,15.41,0.067,31474.43,91041.56,0.3969,5,140,0.6047,2,0.4063,46.55,Medium Risk
services_professional,37,180110.47,151518.89,392,458.98,-6.64,0.0522,37803.35,132672.68,0.7722,0,107,0.6921,1,0.1068,65.4,Medium Risk
pharmacy_medical,29,11256.35,8629.1,34,323.41,1.55,0.1069,3577.07,11037.04,0.8361,2,14,0.8449,0,0.24,66.48,Medium Risk
electronics_repair,6,357503.68,317393.28,558,640.28,3.39,0.0785,53767.13,375201.24,0.8349,0,179,0.8358,1,0.1259,70.0,Low Risk
wholesale_trade,7,66695.59,40309.86,166,399.48,0.47,0.4014,21483.44,40174.72,0.6848,1,53,0.8697,2,0.176,69.31,Medium Risk
electronics_repair,48,81026.92,60573.25,286,282.41,3.23,0.0684,27928.21,92648.76,0.7745,1,96,0.6029,1,0.1652,67.37,Medium Risk
electronics_repair,66,11523.0,8611.31,64,178.3,14.75,0.207,3488.32,9760.32,0.7992,2,18,0.7947,1,0.0501,57.83,Medium Risk
pharmacy_medical,9,103455.79,79983.85,269,384.47,-0.2,0.1431,13439.67,87375.12,0.7851,0,87,0.8554,1,0.3209,73.43,Low Risk
electronics_repair,50,88554.93,63008.26,250,353.34,-18.32,0.1499,19089.87,64903.38,0.898,0,55,0.8215,3,0.1972,66.36,Medium Risk
wholesale_trade,41,35753.37,23651.81,29,1209.94,7.04,0.2868,3837.16,34866.0,0.8109,0,8,0.9386,1,0.1166,70.78,Low Risk
wholesale_trade,42,55294.56,45387.74,128,430.77,-3.22,0.1723,17837.89,36848.21,0.5703,3,33,0.5387,3,0.2188,48.05,Medium Risk
pharmacy_medical,35,29985.88,18876.22,139,214.57,-11.63,0.1996,5107.54,26871.11,0.6489,0,50,0.9089,0,0.3114,69.17,Medium Risk
textile_apparel,17,412681.07,440834.03,1482,278.41,2.07,0.02,136259.28,453084.33,0.7736,1,437,0.8458,0,0.1486,68.64,Medium Risk
restaurant_food,71,157219.38,92754.6,359,437.5,4.16,0.0396,54056.19,120102.03,0.9726,0,84,0.5326,1,0.1826,66.79,Medium Risk
manufacturing_small,43,57212.07,35582.29,354,161.45,10.15,0.3308,10177.85,44816.39,0.7372,2,114,0.7948,0,0.1001,62.47,Medium Risk
grocery_retail,99,464636.31,381782.73,1643,282.77,7.29,0.2281,105471.22,293568.09,0.3691,3,513,0.8699,0,0.6412,61.81,Medium Risk
manufacturing_small,38,32972.8,26493.41,48,679.73,-9.3,0.0954,6343.16,24045.56,0.5621,4,15,0.9211,2,0.1526,64.36,Medium Risk
textile_apparel,13,62561.29,46143.94,459,136.02,17.49,0.1045,4137.37,69418.46,0.8197,0,133,0.9538,0,0.1522,66.92,Medium Risk
restaurant_food,23,186401.03,139686.89,735,253.56,14.5,0.0543,53793.56,135904.63,0.8216,0,233,0.9031,0,0.3931,63.32,Medium Risk
grocery_retail,49,371786.18,278267.9,557,666.73,-9.75,0.1203,24234.24,244710.41,0.7923,1,168,0.9227,0,0.0516,72.97,Low Risk
manufacturing_small,22,122654.51,122996.32,248,494.44,8.08,0.2517,35794.8,132152.0,0.6426,4,75,0.9467,0,0.4112,66.57,Medium Risk
restaurant_food,65,72706.89,63574.08,377,192.48,3.99,0.1635,23309.23,64517.29,0.6376,2,125,0.7603,2,0.1269,55.2,Medium Risk
textile_apparel,43,13727.51,10300.97,28,490.08,9.32,0.0568,1948.35,13998.46,0.9728,0,5,0.8908,1,0.1467,69.29,Medium Risk
restaurant_food,26,104311.77,78796.48,153,677.39,13.89,0.0745,17893.39,79183.91,0.5079,4,44,0.8591,0,0.0263,57.52,Medium Risk
services_professional,54,95962.14,94227.72,333,287.89,1.49,0.0454,24003.97,90966.95,0.8236,1,119,0.8683,1,0.1651,75.5,Low Risk
manufacturing_small,23,210168.79,163109.4,152,1380.08,21.62,0.3685,53536.89,161035.3,0.8577,1,46,0.7362,3,0.2699,64.97,Medium Risk
pharmacy_medical,25,43641.08,29081.2,153,284.56,9.36,0.2595,8990.73,48204.64,0.9448,0,37,0.7696,0,0.2374,74.27,Low Risk
wholesale_trade,30,184752.24,150536.45,521,354.47,1.92,0.0964,34532.15,150875.24,0.819,0,147,0.7111,1,0.5099,63.96,Medium Risk
services_professional,38,22572.52,17924.54,47,472.8,5.21,0.5387,7787.26,13560.38,0.8166,1,10,0.9084,0,0.5939,48.88,Medium Risk
wholesale_trade,21,79973.99,72402.42,95,838.02,18.23,0.0486,17973.69,84805.22,0.637,1,23,0.6645,2,0.1476,65.31,Medium Risk
electronics_repair,27,46208.1,35819.57,210,219.41,8.39,0.2655,6415.03,30632.73,0.7178,0,62,0.9141,0,0.1199,65.35,Medium Risk
electronics_repair,98,178837.49,125098.39,549,325.17,-6.57,0.4603,46598.53,180663.22,0.9527,0,163,0.8026,3,0.2356,64.12,Medium Risk
services_professional,22,12911.09,8774.46,41,310.07,0.1,0.0522,4233.55,8616.05,0.6906,1,10,0.8095,3,0.4276,47.74,Medium Risk
pharmacy_medical,44,92067.21,82468.57,413,222.57,21.2,0.167,5141.8,97481.9,0.8974,0,111,0.7205,0,0.1816,81.83,Low Risk
grocery_retail,23,81588.17,62180.63,584,139.65,1.55,0.3564,13556.85,74618.84,0.7522,1,175,0.7956,2,0.2496,62.72,Medium Risk
manufacturing_small,24,46140.07,32224.64,76,603.51,7.11,0.1896,11891.45,39761.6,0.6137,3,22,0.693,1,0.0997,59.73,Medium Risk
restaurant_food,80,24620.94,14538.6,32,766.64,4.5,0.1385,8548.27,16162.51,0.8948,0,11,0.8315,1,0.3471,67.31,Medium Risk
wholesale_trade,50,15240.09,13152.21,71,211.78,-0.36,0.1837,1243.13,14084.12,0.5931,4,13,0.7438,2,0.1149,57.7,Medium Risk
manufacturing_small,45,42673.66,32239.07,156,273.09,3.58,0.02,4688.05,34908.08,0.7446,2,51,0.835,2,0.0339,70.85,Low Risk
electronics_repair,12,240105.5,197408.38,906,264.88,20.46,0.0666,32905.3,271802.12,0.8487,0,262,0.8063,0,0.2019,82.39,Low Risk
manufacturing_small,34,52716.35,32445.7,204,258.04,-14.41,0.1844,7446.79,43535.03,0.7143,2,55,0.86,0,0.222,62.39,Medium Risk
pharmacy_medical,46,41842.82,30826.74,270,154.57,-21.04,0.0687,14445.99,39068.01,0.4503,3,84,0.6571,1,0.2007,57.36,Medium Risk
grocery_retail,22,89855.19,71790.86,50,1796.5,7.15,0.264,14823.38,68390.28,0.781,0,20,0.8668,3,0.1747,66.98,Medium Risk
pharmacy_medical,38,157481.4,142187.38,816,192.79,15.27,0.0949,53287.32,180348.41,0.5898,4,234,0.8117,0,0.0358,72.42,Low Risk
grocery_retail,38,76811.16,61674.3,297,257.89,6.89,0.4283,4382.2,85541.15,0.9049,0,89,0.828,0,0.2311,66.12,Medium Risk
restaurant_food,19,86884.85,55260.81,455,190.92,13.93,0.1532,22423.08,89832.86,0.8846,0,142,0.966,0,0.1213,74.48,Low Risk
manufacturing_small,19,44213.94,34194.44,236,186.78,-13.4,0.152,8660.75,27253.86,0.704,4,86,0.7407,1,0.2534,51.02,Medium Risk
manufacturing_small,28,65943.58,32128.55,92,716.66,1.33,0.1353,11129.87,56825.06,0.8015,3,33,0.8414,2,0.2701,57.58,Medium Risk
pharmacy_medical,40,32787.79,23660.59,66,492.52,20.91,0.1606,4237.87,34786.57,0.8115,3,24,0.7481,0,0.1797,62.21,Medium Risk
manufacturing_small,29,31432.11,17955.03,105,298.32,11.18,0.0341,8067.63,19634.67,0.7874,0,33,0.6204,2,0.1922,64.66,Medium Risk
electronics_repair,85,13978.33,10059.54,12,1138.77,23.09,0.1256,4418.25,13650.52,0.9424,1,2,0.885,2,0.4097,63.97,Medium Risk
wholesale_trade,18,175290.29,101018.38,938,186.79,-16.02,0.02,11324.06,114676.33,0.8861,1,297,0.7519,0,0.4095,70.3,Low Risk
manufacturing_small,97,83377.17,59788.48,955,87.24,0.59,0.0271,11531.13,91089.08,0.6585,4,295,0.9083,1,0.1131,70.11,Low Risk
grocery_retail,7,16667.69,13147.09,112,148.75,-15.12,0.0833,5685.09,11613.62,0.7106,2,36,0.7468,0,0.3661,55.19,Medium Risk
restaurant_food,36,101153.59,82813.45,235,429.01,0.21,0.1198,27837.4,72989.81,0.9134,2,71,0.8413,1,0.1873,64.66,Medium Risk
electronics_repair,66,50133.13,47182.23,103,485.27,0.98,0.2158,11012.24,47308.35,0.798,0,29,0.8335,1,0.7791,59.75,Medium Risk
manufacturing_small,30,31332.96,27884.47,270,115.9,14.8,0.0538,4726.24,35440.52,0.7238,0,84,0.6409,1,0.4821,52.58,Medium Risk
services_professional,32,55003.85,44601.02,85,645.56,-8.92,0.0362,5278.67,43444.7,0.828,0,26,0.9295,0,0.0295,76.91,Low Risk
manufacturing_small,22,142359.3,118432.56,381,373.27,-15.91,0.2087,18072.02,89023.5,0.7537,1,113,0.9413,1,0.0402,73.35,Low Risk
pharmacy_medical,41,57787.6,47615.34,119,483.91,1.51,0.194,8255.85,35124.48,0.8595,1,31,0.7707,3,0.0954,70.58,Low Risk
wholesale_trade,63,47590.74,46778.2,33,1439.17,4.7,0.1649,10981.53,50300.24,0.9689,0,8,0.9264,0,0.1526,77.35,Low Risk
pharmacy_medical,13,20564.42,14829.18,128,159.59,18.24,0.4072,1219.31,18493.83,0.8044,0,40,0.8199,0,0.2148,66.31,Medium Risk
grocery_retail,39,40263.62,28886.75,165,243.54,15.99,0.0762,12769.87,39596.53,0.3937,4,48,0.7304,3,0.0647,55.17,Medium Risk
pharmacy_medical,57,370596.09,291832.32,2200,168.43,22.37,0.0232,62811.28,325176.57,0.5131,4,642,0.7835,1,0.2961,67.23,Medium Risk
manufacturing_small,10,69355.28,54318.07,328,211.39,-7.91,0.02,16216.75,55239.64,0.5329,2,85,0.7852,0,0.1632,57.48,Medium Risk
pharmacy_medical,32,91700.09,82738.82,229,399.34,-3.55,0.2567,6016.45,94118.14,0.6919,0,74,0.915,0,0.2349,63.77,Medium Risk
electronics_repair,20,179452.51,117515.95,687,261.12,-12.45,0.0268,41932.22,121652.03,0.8896,1,200,0.8248,2,0.3393,65.39,Medium Risk
manufacturing_small,24,31667.3,24372.55,57,555.01,3.45,0.0231,3629.09,32747.19,0.517,1,25,0.5225,1,0.6281,45.19,Medium Risk
textile_apparel,47,44506.39,31708.57,83,531.99,5.31,0.6087,13843.32,30483.74,0.8009,1,22,0.7426,1,0.0043,63.93,Medium Risk
services_professional,42,38373.86,30580.18,127,301.79,19.0,0.093,2527.23,34149.97,0.6786,2,31,0.8432,0,0.2464,73.45,Low Risk
manufacturing_small,102,76948.26,46430.92,365,210.72,11.32,0.0466,8946.72,58130.57,0.6066,2,127,0.6121,2,0.2235,57.21,Medium Risk
textile_apparel,22,25210.79,19405.46,132,189.9,9.92,0.2624,8795.18,24149.65,0.8748,0,38,0.7765,2,0.5671,59.75,Medium Risk
textile_apparel,60,13252.44,7962.15,14,944.93,-5.34,0.02,2530.1,8707.1,0.6294,4,7,0.9474,1,0.1835,63.91,Medium Risk
restaurant_food,29,78586.5,50075.89,117,671.51,-12.14,0.1727,25579.25,89319.18,0.7832,2,30,0.8017,0,0.4641,58.93,Medium Risk
restaurant_food,39,50691.52,28951.53,130,388.95,25.14,0.1834,15840.89,37597.86,0.7103,4,38,0.7733,1,0.2515,52.19,Medium Risk
manufacturing_small,39,58513.85,40972.35,105,556.32,-18.8,0.1852,7677.18,65136.23,0.8371,0,26,0.9901,0,0.2389,72.36,Low Risk
manufacturing_small,95,52974.39,47493.38,436,121.34,5.21,0.1287,11765.33,54780.0,0.7805,1,149,0.9738,0,0.7491,57.25,Medium Risk
pharmacy_medical,62,185735.88,136267.36,651,285.15,0.3,0.0246,28686.88,153161.78,0.5403,2,207,0.5328,1,0.4599,60.75,Medium Risk
electronics_repair,21,151638.99,103090.4,263,574.44,5.0,0.1978,32445.86,168509.05,0.7739,1,78,0.812,0,0.4514,59.33,Medium Risk
wholesale_trade,95,22355.62,15974.55,92,241.63,-5.1,0.1811,2863.38,21267.87,0.9033,1,27,0.7864,1,0.3844,61.28,Medium Risk
restaurant_food,28,162617.81,104608.76,241,674.25,6.95,0.1564,30969.39,123268.88,0.7587,0,71,0.7276,1,0.1189,66.13,Medium Risk
electronics_repair,15,42966.17,23918.33,78,548.33,-0.98,0.2448,13681.69,39568.31,0.7397,0,23,0.8361,1,0.1787,66.39,Medium Risk
manufacturing_small,48,231330.65,134682.34,232,993.59,-19.42,0.3152,23749.91,261104.36,0.6683,2,64,0.6076,5,0.6104,47.05,Medium Risk
restaurant_food,59,15298.42,12675.16,36,414.39,12.66,0.1258,3683.0,9512.41,0.8481,2,12,0.8357,2,0.205,61.98,Medium Risk
textile_apparel,23,78905.21,46207.71,171,460.69,-0.77,0.0896,25640.26,72287.23,0.545,2,53,0.6457,3,0.1304,48.21,Medium Risk
services_professional,18,64451.12,37427.13,153,418.97,2.52,0.124,15789.96,62074.15,0.7886,0,58,0.8729,0,0.4132,68.97,Medium Risk
electronics_repair,71,170426.07,136366.44,365,466.6,4.24,0.2429,44497.98,133626.93,0.8929,2,97,0.6889,2,0.3431,66.49,Medium Risk
electronics_repair,29,68966.04,67251.06,125,547.96,-5.97,0.1984,8433.25,43785.06,0.9184,0,35,0.8673,0,0.1899,68.97,Medium Risk
manufacturing_small,22,24283.79,16669.97,267,90.64,17.34,0.0766,8488.39,27897.79,0.8734,1,89,0.9301,1,0.1103,63.18,Medium Risk
wholesale_trade,72,92611.14,70863.32,132,699.71,-24.86,0.1414,25399.86,95371.8,0.8095,1,29,0.4059,2,0.1323,67.75,Medium Risk
services_professional,36,67762.29,58321.32,296,228.68,-0.43,0.1532,10349.97,63996.69,0.8208,2,96,0.7132,1,0.4078,64.9,Medium Risk
textile_apparel,35,109270.67,81313.61,998,109.46,-4.17,0.1785,31698.57,89048.92,0.8495,1,292,0.8453,1,0.223,62.53,Medium Risk
electronics_repair,10,90477.3,78033.43,168,537.09,-17.12,0.1208,11106.22,80789.54,0.4781,5,58,0.8114,0,0.2033,54.58,Medium Risk
textile_apparel,36,112599.74,109675.4,141,795.54,-4.14,0.0671,12409.98,96899.29,0.5391,5,42,0.6059,2,0.5527,39.96,High Risk
restaurant_food,69,78966.01,58768.52,73,1068.24,-10.44,0.0747,18682.62,77882.01,0.7944,5,18,0.9232,1,0.1709,69.83,Medium Risk
restaurant_food,63,132475.5,102204.71,1306,101.38,-11.97,0.0654,31235.2,137454.45,0.6504,0,386,0.5975,2,0.1522,70.41,Low Risk
textile_apparel,51,134317.1,93477.13,626,214.3,10.37,0.0361,33300.5,81261.96,0.9889,0,187,0.8277,4,0.425,65.11,Medium Risk
services_professional,41,16607.27,13149.72,80,206.84,14.42,0.1509,3806.14,11149.35,0.9221,0,33,0.7722,1,0.2725,64.83,Medium Risk
grocery_retail,56,76049.89,59703.63,532,142.88,-19.5,0.179,14565.73,79495.34,0.8713,3,157,0.8321,0,0.1071,70.68,Low Risk
restaurant_food,130,13586.44,11063.76,46,291.52,-3.21,0.1143,2298.52,9806.48,0.6312,0,10,0.744,2,0.3179,60.88,Medium Risk
manufacturing_small,35,165504.74,128938.9,269,613.29,0.51,0.1465,25861.82,126687.58,0.8713,1,71,0.5742,1,0.0939,66.64,Medium Risk
restaurant_food,34,75359.98,63150.46,128,588.6,3.75,0.1745,25377.36,53350.4,0.8846,1,37,0.9682,0,0.1431,67.2,Medium Risk
restaurant_food,63,375224.46,210940.54,827,453.5,-10.71,0.2798,28407.72,366390.53,0.8396,0,242,0.8006,1,0.2525,74.96,Low Risk
pharmacy_medical,17,368303.22,289095.11,1080,340.83,-5.53,0.0987,92113.6,272645.06,0.4559,1,312,0.9656,0,0.0834,64.52,Medium Risk
services_professional,17,28439.14,29035.9,62,457.08,-7.49,0.1826,6177.4,27776.71,0.6684,2,23,0.6982,1,0.22,49.53,Medium Risk
services_professional,33,40521.69,35659.57,85,473.16,4.6,0.22,11500.61,26326.18,0.7217,0,17,0.9038,0,0.3111,66.95,Medium Risk
manufacturing_small,30,131294.03,99272.11,339,386.77,-2.2,0.0281,19941.33,107307.81,0.6848,2,110,0.8409,1,0.4349,66.28,Medium Risk
